Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
468156,B000F6UOOG,A3QIUM1JWBJKX0,Laura Jean Buron,0,0,5,1233532800,Very Tasty Green Tea,This is my favorite decaf green tea with lemon grass which enhances it with a tasty twist.
468224,B000F6UOOQ,A33GWD796HOH28,Lib Mullinnix,1,2,5,1213747200,Excellent tea flavor,Some of the best tea I've ever drank and best pricing I've found!  Thanks Amazon!
468302,B001E6KBSU,A208397USTYRII,"Ms. Zenaida M. Arroyo ""Zenny""",0,0,5,1266883200,I'm still enjoying it,This product is so hard to find in the stores. It shipped quickly and I'm still enjoying it.
468308,B001E6KBSU,A3GNSGM3UTS2TF,"Patricia Habbyshaw ""Paddy Cakes""",1,2,5,1178755200,Hope you can get these again ! ! !,Super Fast Shipping.  Very FRESH.  I NEED More....<br /><br />I'll keep checking.
468310,B001E6KBSU,A1QIKJDUGDA7ZI,"D. Sears ""kid at heart""",1,2,5,1169078400,Kellogg's Frosted Rice Krispies,Just wanted to say they taste just like I remember them as a kid.  They are Grrrreeeaaaattttt!!!!
468347,B000NMI5KC,A2VN8KV1S84QMC,Steve Thole,2,2,5,1250467200,pay day candy bars,"product was fresh and delivery was quick.  our employees appreciated them on ""pay day""."
468422,B002ZJMRTQ,A1A52WV9X2CGUW,"lizzie-j ""lizzie-j""",0,0,4,1231286400,Good snack,These are more like a cracker - good for a little fill in for between meals.
468424,B002ZJMRTQ,A1LNMX0VCOU7XK,"Mom_of_4 ""Briana""",0,0,5,1221782400,Yummers!,Super yummy! Really hits the spot when I want a chocolatey snack that won't break the calorie bank.
468499,B0029XDWLA,AEZ77TAC76V6V,Cookie Lover,0,0,5,1254355200,Same Great Taste,This cookie has the same great taste I remember and I see they even removed the trans fats!
468516,B001ATOM3G,A2I40XQP3B6N2N,MissyThomp,0,2,5,1288051200,Great Product,I received in a timely manner.  The product was great!  Very fresh.  Will buy from again.
468520,B001ATOM3G,AI7RXVZ0KRS3I,R. L. surles,2,18,5,1200960000,a bit of chinese flavor,"product is great,brings a bit of chinese flavor to your house no matter where you are"
468680,B001BF3FGY,A1STJOCVK4PM5L,L. Balk,1,3,5,1285545600,fun packaging- but I think the german labled ones are better,"Woth buying , kids love them, fun small packs of gummi bears.  Whats not to love."
468783,B000LKTL0E,AN1PZFYRK1AVH,Patricia A. Dake,2,2,5,1282176000,Very pleased with this,Very pleased with this product and fact that it is organic makes this a special find
468784,B000LKTL0E,A1H4J4CC85RVU0,L. Baraszu,2,2,5,1265760000,Salt Free Simply,These beans are tasty and salt free!<br />Healthy and a good value for<br />the convenience
468805,B0002IX5XO,A1W0HIZ7YHTAXA,Adele Hansen,0,0,5,1241740800,great product for golden retrievers,this is the only dog food my highly allergic golden retriever can eat without getting hotspots!!!
468810,B00295EKH8,A1DB0I3WH8SISV,G. Homyack,0,0,3,1266192000,A bit bland,I've purchased several of these Healthy Choice soups. I found this one to be okay but quite bland.
468825,B000IK8UV8,A2ZFZXLX8PAIOX,"yo ""yo""",0,0,5,1238198400,"yum, yum",one of my favorite flavors.  The tutti fruitti is also delicious.  My three kids also love them
468834,B0035XP3GA,A2DWQF4ZHHBLOW,S. Westbrook,5,5,5,1278806400,What the?,You realize this is 46 cents per box?<br />It retails for 25 cents per box.  Survey says. Brrrrrrk
468891,B0013Z40U2,A3GNAMNF5EN92N,P. Gorman,2,6,3,1274227200,Toot Toot,"These taste fantastic but give you the worst gas, not smelly gas but LOUD gas.  Beware."
468909,B0005Z7IL4,A21NNE4AW7R9K0,"S. Smith ""theseanman""",2,4,5,1180310400,They're Awesome!,They take me back to my teenage years spent in Ireland.. Great with cheese! Irish Cheddar!
468951,B001EQ4GKE,A300BTNMUN8GNS,"J. Peterson ""mustang librarian""",2,4,5,1213660800,Great stuff!!,We love Tapioca!  It is fun and easy to make and really good to eat.
469041,B000OPDD64,A3354N816P9GXV,William,0,0,5,1288915200,Outstanding Value,"Dog loves them and got a good amount of hooves for the price, about 90+ in the box."
469069,B000AY9UGG,A3TFVI8E0KQVDQ,Jack Levy,3,3,5,1188950400,Best ones,They are by far the best flavor.  They really do taste like a hot fudge sundae.
469102,B001D3K2GA,A23B0XMDE4UPBH,Amazonian,1,1,5,1257120000,Good deal,This is a good deal- much cheaper than buying individual packs at the gas station.
469132,B000AQFQC6,A3E2TRWRH8SU8X,Joyce D. Fuhrman,0,1,5,1140652800,Shirataki Fettuccini Shaped Tofu,40 calories for 8 oz of noodles.  They are delicious and filling.
469135,B000AQFQC6,A1L2X56PEP5WZS,"mk ""mk""",1,3,1,1164844800,these are just gross,just plain GROSS!  They taste a little chewy and had a weird smell.
469137,B000AQFQC6,A17NB9PDB2FPE7,Wayne Gunn,1,4,4,1171843200,Fast service,"A very nice product was delivered quickly to me, and was much appreciated."
469139,B000AQFQC6,AL5WJP2MPWSUV,"R. Baxter ""Mighy Mouse""",0,3,1,1182729600,Yuck!!!,"I really hoped that I would like these.  However, I found them to be horrible in taste and texture."
469182,B000AQFQC6,A1ZSQK16NJANJ2,Susan in FL,1,1,4,1140825600,good substitute for regular pasta,It made a good substitute for regular pasta without carbs and calories.
469183,B000AQFQC6,A1ZSQK16NJANJ2,Susan in FL,1,1,4,1140825600,Great pasta without calories or carbs,This product made a great pasta dish without calories or carbs. Will buy again.
469192,B000AQFQC6,A3KITEOK5ZSOR0,Theresa Jansons,1,1,3,1140480000,Tofu noodles not  too good and shipment took too long.,This product just was not that good.  It took a really long time to receive the product.
469195,B000AQFQC6,A2OFXWLWHRVJ0H,"Kimberly A. Mula ""Kim M""",5,7,2,1142553600,Tofu Shirataki Noodles,They tended to be too chewy for pasta.  Being Italian I guess I wasn't use to this.
469268,B001E4S7QA,A2AK0V960RL7FA,Jtranquillity,0,7,1,1206576000,I ordered this but never recieved it,I can't review this product properly considering I never got it from amazon vine when i ordered.
469279,B0000YQRF8,A3G76903UFV9G1,"Hasim Khorakiwala ""mjfan123""",1,1,5,1246320000,Ajika has good quality and variety,Goood to use when cooking root vegetables and breads. Great spice to carry in the kitchen pantry
469283,B001EO60R8,A2YFC43EECVL76,Don,0,0,5,1281571200,Just like Mom use to make.,"This Cake mix is Great, just like Mom would make.  Great with tea or coffee."
469287,B0002FZB3O,AB567NOV2XTIO,C. Hargett,10,11,5,1176163200,Miracle Grow Leaf Shine,"This product is just what I was looking for, adds nutrients and forever shine to the foliage."
469364,B000GG1O94,A10ZXUNZNUJY0Z,"SNRNAZ ""Kindling Queen""",3,3,2,1284768000,Peach Tea,Unhappy with taste.  Not as peach tasting as I would have liked.  Disappointed.  Gave it away.
469397,B004743TJ4,ALZVFS6LL1N2P,sharpcar,1,1,5,1304899200,Tasty.,"You don't have to use the ""beer can"" method.  This seasoning is great in many ways to cook chicken."
469420,B000R3P3S4,A1S2NIY87AS9Q9,LGM,0,2,3,1193184000,Sugar-Free Guylian Dark Chocolate Candy Bar,The taste was OK - it lacked a little in smoothness.  It will satisfy the chocolate craving though.
469456,B000R45YP0,A2N08AQAPWW5MH,Barbara Showerman,0,1,5,1254700800,Great treat for dogs,Thanks for this great treat for my dog as well as visitors!  A truly wonderful item!!!
469507,B004WXNMS8,A372XZYOI403U,Stefanie,0,0,1,1321574400,Low quality,I do not like this product. tastes quite bad. I don't know why it has some liquid in the bag.
469521,B000PKMN14,A1ZKFQLHFZAEH9,"S. J. Monson ""world citizen""",2,8,3,1236384000,disappointing,not what I was expecting in terms of the company's reputation for excellent home delivery products
469587,B003OB2DM0,A1D0URD0AL237J,Mother of Pearl,0,0,5,1334620800,great product,this is my second order of this flavor and i love it and will be getting more and more and more
469592,B000F7U29W,A2G97A91YWA1WL,"Marblehead ""Steve""",0,0,5,1246752000,Great Flavor,"Excellent flavor for suger-free and a fair enought price, too!  Swift service as well!  A++++"
469593,B000F7U29W,A1OSZVK02Z29N9,"Pasquale J. Pratico ""Fatpat""",0,0,5,1217116800,Da Vinci SUGAR FREE Hazelnut (Toasted) Syrup 750mL with Splenda,"Great taste, which I appreciate being diabetic, to have a sweet that won't raise my sugar levels."
469628,B000E179HC,A11EO6L99ICRBI,Raymondo,4,7,5,1170374400,REAL choci,"It's true they are not K-Cups, but this chocolate is #%^$%*&(^$&%$@#$%%$@^&*%*@!# (very good)"
469648,B001B16USS,AWDDH5F2HJZTJ,"DalePFence ""Fence""",1,1,5,1238630400,Licorice Candy,Love this stuff and the convenience of the smaller bags. Packs great in lunch boxes and bags.
469660,B000EJUW3W,A331TXDQ3NFCHG,"David J. Sussman ""Dark Sky""",0,0,1,1247356800,stale,I've ordered this before and this time it was totally stale. I'm so disappointed. Watch out!
469788,B000CHMK1I,A2HKU4SOT0CWG9,"Susan C. Wolfe ""Nutty Librarian""",1,1,5,1261353600,Just perfect!,I just love them! The syrups is full of peppermint flavor and is easy to use!
469827,B003YK8YL0,AD6LEM0ULP5F4,"Diana Lynn ""Book mom""",3,3,5,1229212800,Delicious,These cookies are delicious and do not contain all the additives you don't want in your body.
469838,B003YK8YL0,A2JIOMS0VV8UEQ,"Carolyn Williams ""Mystery Lover""",2,2,4,1218153600,Great taste but it sure crumbles!,We love the taste but hardly any cookies are whole.  I would have given them 5 stars otherwise.
469878,B003YK8YL0,AHOLW06PC47JA,Snack Lover,0,0,5,1317859200,Great snack,I love this snack. We still have a lot left. But you can't go wrong with an all natural snack.
469891,B003YK8YL0,A2EE2SD5EXWQ4W,Mom to allergic child,0,0,5,1288137600,Yummy & Fun Allergy Friendly Snack,Great product.  Tastes great and fun to eat.  My child LOVES these cookies.
469908,B000ETC9GA,AP6IX7LT7AH6A,Sheila Kufert,4,5,5,1175817600,Delicious,"Hard to eat ""Itallian"" on a GF diet but with these sauces it feels ""real""."
469912,B000NCVJK0,A3TPB617N7S5B0,Jasmine,2,2,5,1283212800,Satisfied,Couldn't find this in the local stores.  The delivery was prompt and it was just what I wanted.
469930,B001E5E3XU,AD9EPMF7T1NBL,Anthony J Stagg,4,4,5,1284249600,STEAK &,"I have been using this product for 60 years, what more do I need to say !!!!!!!!!!!!!!"
470124,B006L4FMR0,A1ZKFQLHFZAEH9,"S. J. Monson ""world citizen""",2,8,3,1236384000,disappointing,not what I was expecting in terms of the company's reputation for excellent home delivery products
470194,B000EHIVIW,A2B379HL5TXT0S,"D. Sidmore ""health nut""",0,0,5,1245801600,very tasty + fiber + vitimins= perfect!,"These are a great way to get fiber, vitimins, and a chocolate fix, without blowing your diet!"
470197,B000EHIVIW,AXJGCAD36N915,Marilou Baughman,0,0,5,1231459200,like candy,"I LOVE these! Big, chewy, sweet, and only 170 calories. Good stuff in them too."
470200,B000EHIVIW,A3J5EW4FA5SA6L,L. Dannenberg,0,0,5,1212537600,super tasty beats Clif any day and sticks with ya,Yum.  This chewy bar is better than Clif and is a perfect meal on the go.
470206,B000EHIVIW,A5CD7V2MJ1OJC,Jojo Elisa Shakerdge,0,0,5,1173312000,yummy and healthy,they're a quick fix and they taste incredible. best protein bar around!
470224,B000EHIVIW,AF4171OIS1TC7,"R. Singavarapu ""virgodoc""",1,6,1,1178928000,Great stuff but bad quality,Looks like Amazon is selling old stuff. Kashi makes great Bars but just don't buy them from Amazon
470238,B004YLD2YM,A3RUT8IHSHXIVF,Kryrn1,0,0,5,1326326400,black cow,"I received the item in a timely manner. The candy is delicious, I'm so glad its back on the market."
470256,B001EQ4D84,A1OXU9I8RWD5ZN,Connie Cameron,1,1,5,1191024000,Diamond almonds are the best,I love almonds and this package satisfies my craving.  Good to just eat or bake with. Quality.
470369,B001E5E3X0,A3RC9937SWY44W,"Alexandra McShan ""littlegerman""",0,0,5,1168300800,panni bavarian potato dumpling mix,"The product tastes wonderful, easy to make. Was delivered in a reasonable amount of time."
470395,B000FBQ56M,AY52TNOUURNB8,Yanping Liu,2,2,5,1179100800,I love it,I love this chocolate covered cookies. The chocolate is pure and tasty. Not too sweet.
470397,B000FBQ56M,A1OLSDX3B8CN10,"Cara K. Smith ""Georgia Garderer""",2,2,5,1170720000,Tea Biscuits,Love these tea biscuits. The price was great for a box of 12. I hope you continue to carry.
470407,B000FBQ56M,A2EWE0GMBBUVMJ,Douglas L. Dean,1,1,5,1206144000,addictive biscuits,better than grahm crakers and they do not spike your blood sugar (at least not mine.)
470413,B000FBQ56M,A3CQNW9IU1QE6L,princess,0,0,5,1319068800,I love these cookies. Found them in Sherman .Texas need them in Centennial.Co. Albertsons had them in Sherman.  Sssooo good!!,Will always buy these if I can find them. Hate to have to buy from Germany. Need a grocery store.
470418,B000FBQ56M,A1VBQ8ANDKZWTE,L. Weng,0,0,5,1273536000,Wonderful Taste,"It tastes perfect. I like it.<br />You would ""feel"" the butter in the cookies."
470452,B001D9ZV5G,A3THEEZ55XYMJ6,ej76az,0,2,1,1323648000,dog refused,My dog refused to eat any of these.  I had to give them away.  Beware if your dog is picky.
470543,B001D9ZV5G,AJCD8LHBUHYGK,"Mickey Rawls ""Mickey Rawls""",0,0,5,1211414400,doing well with it,the dog likes it and doing well with it. takes 2 per day. standard poodle is 11 years old.
470550,B001E8FBZ6,A3NJV589IC5B54,P. Strack,2,2,5,1249257600,Great for a Chewy Chocolate Fix,"Very good for a treat, really didn't curb my appetite but great for a chewy treat."
470573,B001LUM1ZU,A2ZE78QPHE5LGI,SarahSmile,3,4,5,1237766400,Delicious!,This stuff is soooo good! My husband and I love it on sandwiches. I highly recommending buying!
470601,B001LUM1ZU,A3879S7OPGY16D,"MikeK ""mkame""",0,0,5,1246320000,bacon mayo,works great in BLT salad recipe<br />can't wait to put it on a hot dog
470622,B001LUM1ZU,APXKGUV5RHXQA,"Cheryl Meyer ""Dooda""",0,1,2,1252454400,Baconnaise,"Did not live up to the hipe it was given.  Saw it on Oprah, ordered it, not impressed."
470657,B0002ASCS0,A1YL67KU2QDEYR,Luis Gonzalez,3,3,5,1162684800,Cats love it,Even the neighbors cat come over to my house and demand i give them some.
470837,B001ELL60W,A38D3X3D4NHN72,T. Thrash,0,0,5,1262044800,Awsome Mix,"You cant go wrong with this waffle mix. I haven't tried the other flavors, but this is great."
470843,B001ELL60W,A1ERDF45I82SHU,"Kristen L. Curtis ""alwaysinthekitchen""",0,0,5,1247184000,Best Waffle Mix around!,This makes the best waffles ever!  Very easy to make!  Will be buying more soon.
471058,B000F9Z1ZK,A12HZ0DEXGJIW8,BCC,0,1,5,1321228800,YUM,My husband loves to keep some in his truck for a snack.  We are set up to get some once a quarter.
471065,B000F9Z1ZK,AVLF04K08IT0G,J. Angeles,1,6,2,1243900800,Sent me the wrong product,I got the wrong item.  I paid $20 and I got an item worth $5.  They refunded me the money
471136,B000K8R2YO,A1S2BTVXXGIVCY,Heather D. Stivers,2,2,5,1201392000,Love 'em,I totally love these chips!  I will buy more but I think they're a little expensive.
471303,B000ERYU28,AOM5KEUYTNGG8,S. Smith,0,0,5,1288396800,Great deal,My dog loves these and this is a great deal!  They are so expensive at my local pet store.
471361,B00032KON8,A2LOAPXGXUK0GV,"Sheryl D. Beil ""tinksmom""",1,2,5,1256083200,trappeys red devil is just right,this product is just right for those of us who like just a little kick...
471362,B00032KON8,AN9EE65CMDZLX,"J. DONNELLY ""pachomp""",1,2,5,1240358400,Excellent,Use this as directed on the bottle to make the best hot wings.  You will impress your friends.
471391,B000F4F94S,A3UEIO18XZ4IN2,Larry Cone,0,0,5,1280016000,Smooth Tea,*Love this tea.<br />*light black tea<br />*morning with breakfast or for afternoon tea
471400,B000F4F94S,ADIN6WNGBZIL3,L. A. Calkins,0,0,5,1255824000,Lovely tea,What a lovely and light taste.  No bitterness.  A wonderful cup of tea to relax with
471412,B000F4F94S,A31VIRNB1UTO1R,"D Milani ""traveler""",0,0,5,1181692800,tea,"great tasting, better, IMHO that Earl Gray"
471413,B000F4F94S,A3FCGH7F8CN7RH,"Ron ""RRG""",0,0,5,1175558400,Tasty stuff,Very nice taste.  Lighter in flavour than Earl Grey.  Would definitely buy this product again.
471447,B001EO5RZY,A3RQ4NBDT4CGDD,Patricia A. Hills,2,2,5,1243296000,Nature's Path Heritage Cereal,"Excellent cereal,tastes good and is good for you.  By purchasing from Amazon you save a bundle."
471472,B000FH3TPG,A1AJAGTZU1ZBVH,Troy A. Holeman,2,2,5,1268524800,nice stuff,the shipping time time was very good. the labeling and packaging was excellent. top notch service
471476,B000H999JM,A986APVA9DADH,"L. Freeny ""dread2dmax""",1,1,5,1198972800,syrups,"I use these syrups in my protein shakes with coffee.  They are terrific, I buy them all the time."
471498,B000E65OT2,A365EHPTOQWNWE,"R. Molina ""MD1705""",0,0,5,1224028800,This product is Great!,"I don't drink coffee anymore, I feel better drinking this tea, is delicius and healthy."
471539,B005FU4XAS,A1G17F06VVDZBH,cathy rathje,3,7,1,1330646400,READ FINE PRINT !,PICTURE  MAKES YOU THINK YOU ARE GETTING 2 BONES !  ONLY GET ONE !  ALOT OF MONEY FOR JUST ONE BONE
471544,B000O61VBW,AF0XC7IX5GE21,SID,3,4,5,1251504000,The Best,"This is divine.  Once you've had it, all other balsamics will taste second rate."
471560,B00395574M,A2B20WXMCCB53,"Joanne Lesage ""PUMPKIN""",1,2,5,1275609600,GOOD COFFEE,THIS COFFEE IS AS GOOD AS GREEN MOUNTAIN OR EVEN BETTER. IT IS ALSO RESONABLY PRICED.
471586,B000EY38OC,A3OKDK2ZPS5QTA,S. Suncin,0,0,5,1240272000,"Delicious, Realtively Low-Fat Candy","These candies are satisfyingly perfect, a  sweet 'pick-me-up', similar to drinking a small latte."
471652,B000CSBVOO,A1DW4UOTKFN11O,T. Han,3,6,1,1197331200,No Kashi!,There is NO KASHI at all!!!<br />Instead;<br />35 Special K<br />25 Smart Start<br />Deceived.
471709,B000ER1CVK,AX6FUD4EKM7BL,Anita,1,1,3,1255219200,"good bar, a little messy","my 18 month old liked these bars, however they seemed a little messy (crumbly texture)."
471722,B000ER1CVK,A34O4XFM5CHEPI,"Amy ""Amy""",0,0,4,1281916800,Great!,Great tasty snack. My only complaint is they are very messy/crumbly. Not a good on-the-go snack.
471739,B000B8JYPS,A32UCLMR90XB55,"L. Lamont ""lgl53""",3,3,5,1187827200,Joint Relief for my cat,"this is great stuff, saw remarkable improvement in my 20 year old cat's mobility in just a month"
471786,B000UWE0AO,AMXWB9X6AQPJY,Cindy,11,11,5,1244937600,"Best bonito flakes ever, great value","Highest quality we've ever found, and the big bag of high-quality flakes makes it a great value."
471845,B001EVHWVE,A2RQQV1OKV2J2I,M. Loudermilk,1,1,5,1268956800,Awesome,Where have these been all my life? I love them and will be getting more for gifts for my parents.
471850,B002NVLIRS,A2FOXRMJA0T9M7,kupres,2,2,5,1285113600,Chocolates,Another great example of this fine chocolate makers produce. Good service and fast delivery too
471867,B000QYM6O8,AYCSRNA3N71FQ,"Dayle T. Risley ""dayle""",0,4,5,1240617600,Easy to use,"This gum is easy to use at home but when I eat something away from home, it's not so easy."
471876,B001ELL4OU,A3JRMCXJO47PD9,Kenneth E. Wright,1,1,5,1254009600,Kene B,My sister told me about the product and it is everything she said.  Had good flavor and seasoning.
471882,B00021XV30,A38OOIE6FXY464,"RONALD RADKE ""RONRAT""",1,1,5,1268870400,Love this stuff,Not available where I live.  I order it by the case.  Great with baby back ribs in the slow cooker.
471884,B00021XV30,A2A907FWP2T0A7,David J. Pedersen,1,1,5,1211846400,Exceptional,"This bbq sauce is exceptional, and I highly recommend trying it out if you haven't already."
471893,B000B6CYNO,A1E5AEUFXOJZWQ,"Jeffrey Guibord ""The Geebs""",0,0,5,1277251200,Mmmm Mmmm Tasty,So good.  I like to put it on burgers.  Always a hit with guests!
471954,B0026W9TBQ,A3ER5RG19SZYG2,"Gary W. Winslow ""Scanner crazy""",7,7,2,1277337600,Old and tough,I will not likely order again. The product was old and past the pull date by 2 months.
471972,B0026W9TBQ,A1H84TOG6FE6ZX,Scott E. ANDERSON,0,0,4,1279670400,Good quality...price better than retail.,Better to buy it this way and save $$$ and always have a supply on hand.
472028,B000EDGBA6,A27W8BN8N55BJV,B. Bishop,1,1,5,1283644800,love them,these are so good! My girls and I ate the whole bag in a few minutes. The fruit flavor is awesome!
472032,B000EDGBA6,AGNRFD0XWGF25,Arturo,1,1,1,1231891200,Disappointed,"These sounded good, but lack favor.  Not worth the price.  I won't buy again."
472101,B002AQP4E4,A2KY8180XVRRWD,jeanie35,0,0,5,1283126400,YUMMY!,These are so GOOD.....a great between meal snack or when you are on the go.
472111,B000M1HQFY,AT9EL7EIS49NG,"Paul C. Genho ""Fisherman""",0,3,4,1280793600,old bay,was able to buy Old Bay in quantities needed for Seafood boil and at a reasonable price.
472179,B000CQ01IS,AYPGZODKPGM2T,"J. Foutty ""Praise God for my kids!""",1,1,5,1197331200,Yummy...,My boys (four and two) love the chocolate bunny grahams. They are a favorite in this household.
472182,B000CQ01IS,A263ZEDYD50VAT,sbmiller,0,0,5,1327968000,LOVE coco bunnies!,I bought these for my children... but my husband can eat a box in one sitting they are so good!
472217,B001HKZZ4I,AZKJT8Q4M46F1,D. Fitzsimmons,1,1,5,1273104000,Great coffee,I would recomend this to anyone who does not like a strong coffee. I will buy this coffee again....
472237,B001HKZZ4I,A21YQ7GNJBI3R8,seadupont,0,0,4,1286928000,yum,I really enjoyed this coffee. It's not too strong or too weak. It is an overall good coffee!
472248,B000K9Q5ZU,AXEBLV6L0HNXN,D. Broadbelt,2,6,2,1174521600,Figs are figs.,"I can get fresher figs right here in America.  Still, they were good."
472273,B0009R5J1E,A33KOI9H4HE5YZ,Tinou Bao,0,0,4,1170892800,individually wrapped and tasty,"packaging is great, individually wrapped. very tasty. i also like the mango flavor."
472282,B003SW5SZE,ANX1J2YRTHGIR,Sandra,3,3,5,1300838400,caramal corn,this is a great product. it is as good as cracker jacks like i ate brfore i had to give up sugar.
472364,B001JG537O,A13WRPZ456IJIJ,K. Harper,0,0,5,1254096000,Awesome,A little on the salty side but I like it that way... great vegetarian alternative!
472369,B001JG537O,A29ZVGIPPZDP1H,"Lori A. Sanders ""TheWebWrangler""",1,2,4,1173484800,Spicy Meatless,"Compared with other meatless jerky brands this is the one I like the best, peppered is spicy."
472774,B000FPKZWS,A3CFQUJ6FKGOGO,"Jamie Crochet ""J. Crochet""",3,3,5,1229904000,Love them,My dogs loves these bones. And I think there the perfect size for smaller dogs.
472859,B000F4D5GC,A10XSWPRQ7L1FJ,"Marlyn J. Didericksen ""big Mare""",0,2,5,1282953600,Great coconut,I love that this product is in small bags and has no additives in it and it's for a great price.
472945,B001NC8HQS,A25DUTIZRL30C4,"Ron Beauchamp ""birdgardes""",4,10,5,1236124800,Tastes great.,"I bought this to make fruit fly food. When I found out that there was milk in it, I ate it myself."
473065,B008FHUKE6,A1J3ABJXPPFO9S,David Azar,0,0,3,1298937600,Great Coffee Flavor,"there is a little chemical kick but not to bad, as far a keurig goes this is the way to buy"
473077,B008FHUKE6,AE749YXK6Q3NH,Joshdog,0,0,5,1291075200,Gloria Jean's hazelnut coffee,"This is my favorite of the k-cups, and I can always find it at such a good price through amazon."
473080,B008FHUKE6,A3SDHI39D9KLCY,C. A. Ter Haar,0,0,5,1289347200,Gloria Jean's Hazelnut  K-cup,"This is one of our favorite K-cup's, we have a pack of 50 delivered every month!"
473089,B008FHUKE6,A3E234EQ95J8LG,Sjones,0,0,5,1285632000,Great Coffee!!,This is my everday coffee and I love it. Add a little non-fat creamer and a splenda..its a treat!
473126,B008FHUKE6,A2W4088EUIUQL,Thomas Affolder,0,0,5,1274918400,Coffee,"Gloria Jeans hazelnut coffee is a Great Product, Great Coffee.  Great service from Amazon."
473134,B008FHUKE6,A3TAJJ1AE6DB1Z,A. Bracke,0,0,5,1270512000,Fabulous!,My husband loves this coffee--thinks it's the best hazelnut we've tried.  I love the price!
473135,B008FHUKE6,A35JRT6JOMA09B,Sharon Boehl,0,0,5,1270166400,Hazelnut,The Hazelnut coffee is the best full bodied and taste of all the coffee We have used
473136,B008FHUKE6,A158F5VSX3GNIN,D. Robbins,0,0,5,1269648000,Good value,Great coffee flavor and quality -- good value.  This is the second time I've purchased this lot.
473150,B008FHUKE6,AQORDZQRTQLAJ,"Colleen Vandal ""Colleen""",0,0,4,1258761600,Good coffee if you don't want a full hazelnut flavor.,"I like the coffee ok, although I must say it doesn't have much of a hazelnut flavor."
473154,B008FHUKE6,A3EE15OZ10OL73,Chun He,0,0,3,1255651200,"Only Smells good, but watery and not strong enough",The smell is good but it tastes different than the smaller ones I bought from Bed Bath and Beyond.
473163,B008FHUKE6,A166Z2YJRO21ZR,C. T WREDE,1,2,2,1270252800,"For me, too bitter, prefer richer tasting blend","I prefer my hazelnut with a richer, fuller taster, which Gloria Jean's did not seem to have at all."
473165,B008FHUKE6,AM3TB28B5YN5V,Radchogers,1,2,4,1267574400,Coffee nut!,Good product! However I gave it a four because of the loose and generic packaging!
473168,B008FHUKE6,A32YEL3PIWNOQG,"W. Brown ""morefabulousfinds""",1,2,5,1234310400,Keurig K-cup Gloria Jeans Hazelnut coffee,Great tasting coffee. handy serving sizes are perfect for any occasion. this seller ships fast!!
473174,B008FHUKE6,AGQB7D61U9RW,Coffee addict,0,1,3,1255996800,Mediocre taste but no mess,"The K Cup system is great for quick coffee with no mess, but the taste is ok at best."
473188,B008FHUKE6,A1BY8JLTW1KHHI,Lawrence W. Golden,2,2,5,1252713600,This product has made us K-Cup Hazelnut nuts!,This brand of Hazelnut K-Cups is great!  Wish we could get them in larger quantities than 50 packs.
473190,B008FHUKE6,A33YXI336NJKL1,"judimuschi ""nikoniko""",2,2,5,1252368000,best prices,I have found that shopping Amazon's frustration free packaging for k-cups is the best deal!
473226,B008FHUKE6,A1PCG9F32IO9MM,HC,0,0,5,1347753600,Great coffee,I use 1 box of 50 kcups per month on amazons autoship and I love it. Good coffee for good price.
473478,B002RBQW20,A1MUWFQG8CRQYG,"Leash ""Penelope""",0,0,5,1295913600,So good,I lived in Hawaii a while back and fell in love with these candies.  They're amazing!  Try them.
473479,B002RBQW20,A1M4ABQPNMNJ2Y,"Erica Stancil ""california girl""",0,0,5,1268524800,Great,"The Hi-Chews are great! I was skeptical at first, but it's the real deal. It's well worth it =)"
473573,B001EQ5BQW,A2M98NPVGQX2GK,Camille,2,2,5,1174003200,Sugar cubes,"These are great, and much less expensive than the ones I was using before I found them."
473615,B0007V1Q7I,A1QGIABG9YJYRZ,the author,3,5,5,1142380800,tea the heahty drink,My husband drinks tea daily he is very happy with this tea and recommends it to others
473689,B0065EQYLE,A3DV8VDX9SAHWD,"Maverick ""Empire Builder""",2,2,5,1165363200,Mixes Easy and Taste Just like sugar!,It mixes very easy and tastes great without an aftertaste. I highly recommend it.
473712,B0065EQYLE,A3T4FH4NWBJNEI,Barbara A. Flynn,1,1,5,1181865600,Great convenience,I love using stevia powder.  Now this makes it that much easier when traveling or out to lunch.
473770,B000KFXEWQ,A2VP85SINWDMRF,"Nihonkabu ""Bibliophile""",2,2,5,1235174400,The best hot chocolate,This is my family's favorite hot cocoa brand. The kids favorite flavor if mint chocolate.
473817,B000KFXEWQ,A3MAAQO7N2VI0W,Jacqueline J. Spratley,0,0,4,1255737600,Chocolate Heaven,What can I say??? This is delicious on any day.  Sip til your heart's content.
473910,B000FPDYRQ,AQ8MKVCZO7MSZ,Ruth F. Huggins,3,3,5,1225411200,wow! great cookies.,This cookie mix is wonderful.  Even my family members who aren't gluten intolerant love them.
473937,B000CQC08C,A2150M1RRGHCUF,"K. Williams ""K. Williams""",3,4,5,1219968000,Divine!,So flavorful and smells like heaven.  Great price compared to stores.  Arrived fast.
473942,B000CQC08C,A17GK9E70O7Y9R,Grandma in Oregon,2,3,5,1212278400,Love it,"I love this tea....on auto delivery.  As an Oregonian, I love that this is a local product."
